year,life_expectancy,undernourishment,CO2,health_expenditure,education_expenditure,unemployment,sanitation,country_id,continent_id,income_group_id
2011,50.234,24.4,740.000009536743,13.28134346,2.66890001296997,4.29400014877319,11.65258804,141,1,0
2011,71.449,10.7,6780.00020980835,8.14439964,3.89854001998901,4.30000019073486,,142,5,1
2011,,,,7.3972249,2.70296001434326,,70.3715,143,2,3
2011,54.342,68.7,629.999995231628,,,18.9790000915527,23.78602649,144,1,0
2011,74.53658536585367,2.6,51229.9995422363,9.10749245,4.2383599281311,22.9699993133545,19.38878773,145,2,2
2011,55.325,,1279.99997138977,,0.962890028953552,12.1999998092651,,146,1,0
2011,67.885,13.5,100.000001490116,6.75577354,8.89109992980957,14.1079998016357,24.60197624,147,1,1
2011,70.676,7.4,1950.00004768372,4.72143984,,7.53999996185303,28.20326493,148,3,2
2011,79.97073170731709,2.5,15699.9998092651,8.53639603,5.541259765625,8.17000007629395,50.16903148,149,2,3
2011,81.80243902439025,2.5,44580.0018310547,10.41646767,6.36691999435425,7.80000019073486,94.01674339,150,2,3
2011,48.141,19.3,660.000026226044,8.46997261,6.86432981491089,25.8110008239746,,151,1,1
2011,72.72439024390245,,409.999996423721,4.80053091,3.60644006729126,,,152,1,3
2011,51.424,26.0,1100.00002384186,3.91046619,2.25789999961853,1.0,8.966240509,153,1,0
2011,58.092,19.4,2519.99998092651,4.55412006,4.3092999458313,1.98000001907349,7.550551024,154,1,0
2011,74.593,9.0,233600.006103516,3.56825471,4.80555009841919,0.660000026226044,22.90759893,155,0,2
2011,69.055,,2559.99994277954,5.85971785,3.93511009216309,10.2410001754761,,156,0,1
2011,66.928,4.3,65449.9969482422,4.89650869,,4.08900022506714,,157,0,2
2011,70.148,,109.999999403954,4.00464964,,1.78900003433228,36.34107512,158,4,2
2011,72.17,7.2,22260.0002288818,4.72197914,4.29602003097534,3.4300000667572,,159,5,3
2011,75.206,3.2,26340.0001525879,6.43202877,7.55436992645264,18.3299999237061,68.55261662,160,1,1
2011,,,9.99999977648258,15.80998898,,,6.408771122,161,4,2
2011,59.525,24.2,8189.9995803833,5.05598497,3.55829000473022,3.47000002861023,17.97844691,162,1,1
2011,58.087,,3740.00000953674,6.69590998,2.29890990257263,3.51300001144409,,163,1,0
2011,70.80926829268293,2.5,283339.996337891,6.81617689,5.93770980834961,7.84999990463257,54.19714552,164,2,1
2011,76.882,2.5,7610.0001335144,7.94895601,4.35526990890503,6.30999994277954,,165,3,3
2011,78.64146341463415,2.5,5173600.09765625,16.1985054,,8.94999980926514,98.18494766,166,5,3
2011,69.91,2.5,128630.004882813,5.14376926,6.19585990905762,5.0,,167,0,1
2011,74.904,9.8,155970.001220703,4.6128521,4.81372022628784,1.0,,168,0,1
2011,69.272,6.9,129.999995231628,3.59819388,,1.81099998950958,,169,4,1
2011,71.906,4.1,200.000002980232,5.4401269,6.6100001335144,5.67999982833862,48.13180091,170,4,1
2011,58.895,3.8,409260.009765625,8.74146175,5.28898000717163,24.6399993896484,,171,1,2
2011,57.126,,3049.99995231628,3.46053243,3.79999995231628,10.5509996414185,,172,1,0
2011,52.896,,11409.9998474121,8.08173752,,5.36999988555908,28.34660816,173,1,1
2012,62.054,21.1,8079.99992370605,7.89717579,3.3199999332428,11.3409996032715,,0,0,0
2012,57.236,15.1,23870.0008392334,2.39574957,3.08191084861755,7.34700012207031,,1,1,1
2012,77.252,5.1,4360.0001335144,5.05526543,2.9300000667572,13.3800001144409,45.15484031,2,2,2
2012,,,490.000009536743,6.12628031,,,100.0000035,3,2,3
2012,76.711,7.9,175589.996337891,3.42520428,,2.18499994277954,85.75870566,4,0,3
2012,75.598,2.8,177960.006713867,9.82728195,5.34582996368408,7.21999979019165,50.40496589,5,3,2
2012,73.82,3.2,5719.99979019165,9.134552,2.77248001098633,17.2999992370605,56.92706363,6,0,2
2012,,,,,,,,7,4,2
2012,76.087,,699.999988079071,5.47921419,,,,8,5,3
2012,82.04634146341463,2.5,386970.001220703,8.67564774,4.86787986755371,5.21999979019165,66.5241942,9,4,3
2012,80.93658536585367,2.5,65110.0006103516,10.19915581,5.48040008544922,4.86999988555908,99.6394239,10,2,3
2012,71.506,2.5,30110.0006103516,2.96481562,2.06763005256653,5.19000005722046,24.77528518,11,0,2
2012,58.568,,370.000004768372,8.52668476,6.16786003112793,1.5900000333786,,12,1,0
2012,80.38536585365854,2.5,95269.9966430664,10.50650597,,7.53999996185303,81.77391689,13,2,3
2012,59.842,7.6,4440.00005722046,3.41449857,3.56202006340027,2.47099995613098,,14,1,1
2012,58.374,12.2,2940.00005722046,4.60266972,3.60315990447998,3.91300010681152,,15,1,0
2012,70.606,15.3,57990.0016784668,2.74823475,2.17549991607666,4.11899995803833,30.533663,16,0,1
2012,74.31463414634149,3.7,45020.0004577637,7.57609081,3.47637009620667,12.2700004577637,56.76194021,17,2,2
2012,76.342,,27170.0000762939,4.10642147,2.64530992507935,1.20000004768372,82.73877185,18,0,3
2012,76.401,2.5,21959.9990844727,9.49001503,,28.0100002288818,29.36756438,19,2,2
2012,71.96585365853657,2.5,59939.998626709,5.245327,4.95964002609253,6.05100011825562,78.42808759,20,2,2
2012,73.044,6.8,670.000016689301,5.46800852,,8.30599975585938,,21,5,2
2012,81.67780487804879,,,,,,,22,5,3
2012,69.01,16.7,17420.0000762939,5.2539444,7.90000009536743,2.0699999332428,41.43604754,23,3,1
2012,74.209,3.0,454230.010986328,7.73637724,5.85510015487671,7.19000005722046,41.15432283,24,3,2
2012,78.547,4.4,2119.99988555908,7.77819967,5.26274013519287,11.5900001525879,,25,5,3
2012,69.263,,639.999985694885,3.61913657,,2.04999995231628,63.99818885,26,0,1
2012,63.511,20.3,3410.00008583069,6.14145994,,18.951000213623,,27,1,2
2012,48.638,33.0,200.000002980232,3.94020414,1.98034727573395,5.5460000038147,16.41748307,28,1,0
2012,81.64878048780488,2.5,546210.021972656,10.50637913,,7.28999996185303,81.636549,29,5,3
2012,82.69756097560976,2.5,42520.0004577637,10.24875641,4.85834980010986,4.48000001907349,99.62366575,30,2,3
2012,79.176,3.1,78410.0036621094,7.0209198,,6.65999984741211,66.16412487,31,3,3
2012,75.013,2.5,9541870.1171875,4.56584787,4.07742977142334,4.57000017166138,41.85739972,32,0,2
2012,54.271,10.0,8039.99996185303,4.42740583,3.4344699382782,7.21999979019165,,33,6,1
2012,56.073,5.2,6880.00011444092,4.0731349,2.60306000709534,3.82200002670288,,34,1,1
2012,75.882,10.7,69699.9969482422,6.74599648,4.37038993835449,9.73999977111816,17.1028812,35,3,2
2012,62.595,,159.999996423721,5.17421341,2.74783992767334,7.41099977493286,,36,1,1
2012,79.074,5.0,7449.99980926514,7.78642225,6.58239984512329,9.77999973297119,33.83103036,37,5,2
2012,78.446,2.5,28690.0005340576,9.29940987,,3.46000003814697,37.64129587,38,5,2
2012,79.812,2.5,7099.99990463257,6.55474567,,11.8000001907349,76.63537909,39,0,3
2012,80.53902439024391,2.5,760130.004882813,10.85323715,4.95658016204834,5.38000011444092,96.64418546,40,2,3
2012,61.395,19.8,500.0,3.299927,,26.7779998779297,31.39471353,41,1,1
2012,,5.4,250.0,5.79509926,,,,42,5,2
2012,80.05121951219512,2.5,38220.0012207031,10.24135303,7.23782014846802,7.80000019073486,89.06891755,43,2,3
2012,72.523,9.8,21680.0003051758,5.88520575,2.49751996994019,6.71999979019165,,44,5,2
2012,75.436,3.2,134929.992675781,6.00050974,,10.9700002670288,19.44541349,45,1,1
2012,75.495,8.8,37090.0001525879,6.7622118,4.64307022094727,3.23000001907349,41.3104759,46,3,2
2012,63.238,,620.000004768372,3.78068161,,5.53000020980835,,47,1,0
2012,82.4268292682927,2.5,269269.989013672,9.15699196,4.4693398475647,24.7900009155273,94.90613154,48,2,3
2012,76.3268292682927,2.5,16889.9993896484,5.79034519,4.71772003173828,10.0200004577637,92.73001559,49,2,3
2012,63.281,19.4,8479.99954223633,4.53959608,5.56678009033203,2.28699994087219,5.005476723,50,1,0
2012,80.6268292682927,2.5,49409.9998474121,9.5857954,7.14803981781006,7.69000005722046,83.07227101,51,2,3
2012,66.859,6.5,1029.99997138977,3.2655499,4.72265005111694,4.42000007629395,,52,4,2
2012,81.96829268292684,2.5,338420.013427734,11.29740047,,9.39999961853027,78.84078069,53,2,3
2012,62.924,12.8,5599.99990463257,2.42097521,3.01340007781982,20.488000869751,,54,1,2
2012,80.90487804878049,2.5,467779.998779297,9.91419888,,7.88000011444092,97.97774099,55,2,3
2012,72.097,7.8,7190.00005722046,8.04715919,1.90610003471375,19.6499996185303,39.41262002,56,0,2
2012,61.72,6.4,14609.9996566772,4.03214407,7.91913986206055,5.91099977493286,9.586205656,57,1,1
2012,57.905,,2480.00001907349,3.50398302,1.83370995521545,4.81799983978271,,58,1,0
2012,55.645,,250.0,5.94403839,2.00106000900269,5.86999988555908,8.214834018,59,1,0
2012,56.288,,9819.99969482422,1.26357603,,8.61299991607666,,60,1,2
2012,80.63414634146342,2.5,80089.9963378906,8.92377281,,24.4400005340576,85.3791089,61,2,3
2012,72.669,,409.999996423721,5.82235813,,,,62,5,2
2012,70.55,,,,,,88.61642673,63,5,3
2012,72.236,16.8,12149.9996185303,6.07307673,3.00524997711182,2.75999999046326,,64,5,2
2012,78.408,,,,,12.1999998092651,,65,4,3
2012,68.575,8.0,2000.0,3.7081871,2.24131989479065,12.335000038147,,66,3,2
2012,73.814,13.4,9239.99977111816,8.65655136,,3.75,46.57726204,67,5,1
2012,76.92439024390244,2.5,17409.9998474121,7.78380489,,15.9300003051758,78.10613114,68,2,3
2012,61.26,44.7,2420.00007629395,5.56462383,,14.1000003814697,,69,5,1
2012,75.06341463414634,2.5,43430.0003051758,7.43017483,4.14111995697021,11.0,78.91964952,70,2,3
2012,69.866,9.3,481510.009765625,2.91427088,3.40748000144959,4.46999979019165,,71,0,1
2012,67.545,14.9,1909439.94140625,3.32935309,3.8675000667572,5.41400003433228,29.48719818,72,0,1
2012,80.84634146341465,2.5,37130.0010681152,10.65266323,5.75268983840942,15.4499998092651,73.62523247,73,2,3
2012,69.148,16.6,129000.0,2.69039416,,7.96000003814697,39.22949542,74,0,2
2012,82.91707317073171,2.5,1860.00001430511,8.18118858,7.58223009109497,6.0,67.00581901,75,2,3
2012,81.7048780487805,2.5,76059.9975585938,7.11508703,5.67253017425537,6.8600001335144,88.91001016,76,0,3
2012,82.23902439024391,2.5,376750.0,8.78352833,4.05601978302002,10.6499996185303,95.71214036,77,2,3
2012,74.001,9.7,6960.00003814697,4.88511038,6.11246013641357,13.9300003051758,,78,5,2
2012,73.722,6.3,24120.0008392334,7.81799555,3.5,12.1999998092651,80.23583486,79,0,2
2012,83.09609756097561,2.5,1253609.98535156,10.67169189,3.64741992950439,4.3600001335144,78.19580321,80,0,3
2012,69.52,2.5,244600.006103516,3.03725958,3.9016900062561,5.28999996185303,,81,0,2
2012,62.659,19.8,12149.9996185303,5.61369753,4.93121004104614,2.83100008964539,,82,1,1
2012,67.48,9.5,5670.00007629395,7.26115417,1.56089997291565,0.509999990463257,,83,0,1
2012,66.381,3.3,59.9999986588955,8.59842396,13.3843803405762,,23.6544549,84,4,1
2012,74.728,2.5,85309.9975585938,2.33311439,3.75,2.3199999332428,100.0,85,0,3
2012,78.611,4.6,23469.9993133545,7.00111389,2.14808988571167,7.84800004959106,13.64499118,86,0,1
2012,60.663,36.2,949.999988079071,8.7670517,1.77711999416351,2.17000007629395,,87,1,0
2012,71.901,,57630.0010681152,,,19.0300006866455,22.43640095,88,1,2
2012,75.796,8.1,16850.0003814697,3.40384722,1.49617004394531,3.88000011444092,,89,0,1
2012,47.416,14.8,620.000004768372,9.25281525,7.66605997085571,25.3689994812012,32.55780071,90,1,1
2012,73.86341463414635,2.5,11930.0003051758,6.2759347,4.75802993774414,13.3599996566772,86.84890821,91,2,3
2012,81.39268292682927,2.5,10689.9995803833,5.58377266,3.87815999984741,5.1399998664856,93.69938139,92,2,3
2012,73.77804878048781,2.5,7570.00017166138,5.38090277,6.58270978927612,15.0500001907349,65.7907638,93,2,3
2012,74.97,4.4,58080.0018310547,5.74942255,,8.98999977111816,36.78012361,94,1,1
2012,,,,2.23475242,1.78004002571106,,100.0,95,2,3
2012,70.581,,8140.00034332275,9.13962078,6.98338985443115,5.57999992370605,,96,2,2
2012,64.28,29.4,2740.00000953674,3.82249737,2.34067010879517,0.600000023841858,7.731595239,97,1,0
2012,76.664,,1139.99998569489,8.67304802,3.34085988998413,9.47200012207031,,98,0,2
2012,74.966,4.6,486450.012207031,5.66522121,5.10309982299805,4.8899998664856,38.56730401,99,5,2
2012,,,140.000000596046,14.78048515,15.5900001525879,,,100,4,2
2012,74.90243902439026,3.7,9050.00019073486,6.61468363,,31.0200004577637,12.63115036,101,2,2
2012,56.135,3.9,3109.99989509583,3.7521615,3.47949004173279,6.65000009536743,14.26768035,102,1,0
2012,80.74634146341464,2.5,2720.00002861023,8.37802982,6.34545993804932,6.19999980926514,91.86797469,103,2,3
2012,64.453,7.1,11960.000038147,2.41021132,1.60000002384186,0.753000020980835,61.00058701,104,0,1
2012,76.2,2.5,2329.99992370605,8.29550457,,19.9699993133545,36.66026671,105,2,2
2012,68.217,12.5,17139.9993896484,3.85493326,5.19520998001099,3.90000009536743,44.26673656,106,0,1
2012,,,,,,,,107,4,3
2012,53.931,21.0,3680.0000667572,5.24640608,5.67216014862061,3.29800009727478,,108,1,0
2012,63.079,7.9,2730.00001907349,2.64919353,2.15821003913879,9.85999965667725,,109,1,1
2012,73.86341463414635,4.9,3730.00001907349,4.27675056,3.41820001602173,7.46999979019165,,110,1,2
2012,58.629,14.0,949.999988079071,8.47898579,,5.9520001411438,22.19137194,111,1,0
2012,74.877,3.3,205809.997558594,3.45786357,5.73902988433838,3.09999990463257,70.84699981,112,0,2
2012,59.387,23.5,3529.99997138977,9.26659298,,16.7700004577637,,113,1,2
2012,58.79,,1889.99998569489,4.30732203,3.1868200302124,2.1800000667572,12.84800105,114,1,0
2012,51.786,9.1,95339.9963378906,3.35984278,,3.74200010299683,26.05075831,115,1,1
2012,72.951,19.0,4690.00005722046,7.48836899,,5.21000003814697,,116,5,1
2012,81.10487804878049,2.5,157470.001220703,10.53905964,5.4102201461792,5.82000017166138,97.47306851,117,2,3
2012,81.45121951219514,2.5,38490.0016784668,8.77787876,7.37470006942749,3.11999988555908,62.61814245,118,2,3
2012,68.426,7.7,6000.0,4.49078512,3.29008007049561,2.32999992370605,30.74644232,119,0,1
2012,,,39.9999991059303,9.21772385,,,,120,4,3
2012,81.15609756097562,2.5,32110.0006103516,9.65163612,7.15993022918701,6.92999982833862,81.09930065,121,4,3
2012,76.149,6.6,60549.9992370605,2.5522778,,3.67899990081787,,122,0,3
2012,65.849,14.7,143809.997558594,2.35939932,2.13628005981445,1.84700000286102,,123,0,1
2012,77.188,8.4,10460.000038147,6.56412029,,2.38899993896484,,124,5,3
2012,74.981,6.7,48119.9989318848,4.74023867,2.92276000976563,3.24000000953674,33.89185843,125,3,2
2012,70.149,12.1,86180.0003051758,4.1770916,,3.5,51.35972448,126,0,1
2012,,,219.999998807907,11.58289433,7.65000009536743,,,127,4,2
2012,62.604,24.0,4889.9998664856,2.66693544,,2.54399991035461,,128,4,1
2012,76.74634146341464,2.5,303350.006103516,6.22393656,4.82954978942871,10.0900001525879,87.03980893,129,2,3
2012,78.84758536585366,,,,,14.5,32.51191086,130,5,3
2012,80.37317073170732,2.5,48220.0012207031,9.65393162,4.94940996170044,15.5299997329712,71.23466536,131,2,3
2012,73.068,7.2,5179.99982833862,6.52922678,,4.09000015258789,54.29749062,132,3,2
2012,79.399,,75080.0018310547,1.74822152,3.50744009017944,0.479999989271164,82.7,133,0,3
2012,74.41219512195123,2.5,81849.9984741211,4.73353195,2.96379995346069,6.78999996185303,66.3035304,134,2,3
2012,65.438,34.5,750.0,8.06890869,4.4235200881958,1.11800003051758,,135,1,0
2012,74.254,5.4,492470.001220703,4.01962376,,5.51999998092651,49.39906528,136,0,3
2012,63.542,13.5,15800.0001907349,5.68827009,,17.4549999237061,,137,1,0
2012,65.448,11.9,7449.99980926514,4.26687956,4.77698993682861,9.4379997253418,18.97369368,138,1,1
2012,81.99512195121952,,43689.998626709,3.32783675,3.07085990905762,3.72000002861023,100.0,139,0,3
2012,71.296,16.5,349.999994039536,4.99881887,8.0870304107666,1.05499994754791,,140,4,1
2012,51.018,24.3,860.000014305115,10.59041977,2.87204003334045,4.39799976348877,11.91794768,141,1,0
2012,71.692,10.7,6769.99998092651,7.53931999,3.7124400138855,3.83999991416931,,142,5,1
2012,,,,7.95256329,,,70.3715,143,2,3
2012,54.713,65.9,629.999995231628,,,18.9740009307861,24.60296685,144,1,0
2012,74.83658536585368,2.6,45790.0009155273,9.32176399,4.16420984268188,24.0,19.19874028,145,2,2
2012,55.791,,1419.99995708466,,,12.1979999542236,,146,1,0
2012,68.306,13.3,119.999997317791,6.47629499,6.33950996398926,13.5900001525879,25.71140334,147,1,1
2012,70.851,7.4,2440.00005722046,4.58755207,,8.10000038146973,27.86895969,148,3,2
2012,80.12439024390244,2.5,15119.9998855591,8.71509933,5.62023019790649,8.84000015258789,52.82915133,149,2,3
2012,81.7048780487805,2.5,42139.9993896484,10.73515224,7.5369701385498,7.98000001907349,94.15444583,150,2,3
2012,49.862,16.2,680.000007152557,7.82028151,,25.1490001678467,,151,1,1
2012,74.27560975609757,,430.000007152557,5.73247576,2.61392998695374,,,152,1,3
2012,51.928,25.4,1860.00001430511,3.85607743,2.20615005493164,1.00600004196167,9.047280285,153,1,0
2012,58.661,19.4,2240.00000953674,4.80786562,4.71920013427734,2.03399991989136,7.742055644,154,1,0
2012,74.992,8.8,250679.992675781,3.5229404,4.53670978546143,0.579999983310699,23.2398738,155,0,2
2012,69.34,,3019.99998092651,5.98185873,4.01803016662598,9.57600021362305,,156,0,1
2012,67.167,4.3,69010.0021362305,4.77595139,3.04924988746643,4.08599996566772,,157,0,2
2012,70.242,,109.999999403954,5.0140667,,2.06599998474121,36.14073249,158,4,2
2012,72.382,6.7,21520.0004577637,4.87719965,4.54982995986938,3.72000002861023,,159,5,3
2012,75.376,3.0,27790.0009155273,6.6064229,5.95086002349854,17.6299991607666,69.98637881,160,1,1
2012,,,9.99999977648258,15.32846642,,,6.659141442,161,4,2
2012,60.47,23.2,9869.99988555908,5.01779366,3.4709300994873,3.2279999256134,18.99554088,162,1,1
2012,59.017,,3779.99997138977,6.10853958,1.79746997356415,3.54999995231628,,163,1,0
2012,70.94414634146342,2.5,277109.985351563,7.11665535,6.44269990921021,7.53000020980835,56.99066912,164,2,1
2012,77.004,2.5,8520.00045776367,8.0675621,,6.44999980926514,,165,3,3
2012,78.74146341463415,2.5,4956060.05859375,16.17543411,,8.06999969482422,98.2352578,166,5,3
2012,70.155,2.5,113139.999389648,5.45723581,6.39522981643677,4.90000009536743,,167,0,1
2012,74.958,9.2,155520.004272461,5.00178242,5.53328990936279,1.02999997138977,,168,0,1
2012,69.421,7.4,119.999997317791,3.9356277,,1.85199999809265,,169,4,1
2012,72.136,4.0,200.000002980232,5.07944012,5.15999984741211,8.75,48.06493129,170,4,1
2012,60.06,3.9,426779.998779297,8.77310753,5.52323007583618,24.7299995422363,,171,1,2
2012,58.502,,4030.00020980835,3.93052912,4.19999980926514,7.84999990463257,,172,1,0
2012,55.032,,12010.0002288818,6.91835356,6.07020998001099,5.15299987792969,28.05442527,173,1,1
2013,62.525,20.7,5989.99977111816,8.80594063,3.45445990562439,11.1929998397827,,0,0,0
2013,58.054,14.3,26959.9990844727,2.73282766,4.43894958496094,7.36600017547607,,1,1,1
2013,77.554,5.0,4440.00005722046,5.38561106,3.53929996490479,15.8699998855591,45.56157447,2,2,2
2013,,,479.999989271164,6.15502787,2.50616002082825,,99.99999528,3,2,3
2013,76.903,7.1,184470.001220703,3.59299517,,2.04399991035461,87.78226429,4,0,3
2013,75.756,2.6,183250.0,9.78097343,5.43661022186279,7.09999990463257,50.61825328,5,3,2
2013,74.056,3.2,5500.0,10.32344532,2.65018010139465,16.1800003051758,58.46433021,6,0,2
2013,,,,,,,,7,4,2
2013,76.218,,469.999998807907,5.50909281,,,,8,5,3
2013,82.14878048780488,2.5,380279.998779297,8.76116371,5.22923994064331,5.65999984741211,67.49110673,9,4,3
2013,81.13658536585366,2.5,65750.0,10.28574944,5.54711008071899,5.32999992370605,99.63907975,10,2,3
2013,71.768,2.5,30940.0005340576,3.03672314,2.44213008880615,4.96999979019165,24.84187106,11,0,2
2013,59.148,,389.999985694885,8.53728485,5.99535989761353,1.57799994945526,,12,1,0
2013,80.58780487804879,2.5,96589.9963378906,10.56133938,6.63052988052368,8.43000030517578,82.65476737,13,2,3
2013,60.092,7.5,4679.99982833862,2.85861206,3.3275101184845,2.28699994087219,,14,1,1
2013,58.937,11.8,3130.00011444092,5.56331158,4.08343982696533,4.04699993133545,,15,1,0
2013,70.93,15.0,60599.9984741211,2.65446854,1.96616005897522,4.42999982833862,31.57950162,16,0,1
2013,74.8609756097561,3.2,39659.9998474121,7.16768599,4.05822992324829,12.9399995803833,58.61381858,17,2,2
2013,76.484,,28850.0003814697,4.30853891,2.47689008712769,1.18400001525879,83.95246578,18,0,3
2013,76.569,2.5,21850.0003814697,9.44886494,,27.4899997711182,31.59672788,19,2,2
2013,72.47073170731707,2.5,59990.0016784668,5.69559479,5.0094199180603,6.00600004196167,77.7751513,20,2,2
2013,73.452,7.4,460.00000834465,5.65393209,6.42537021636963,8.35000038146973,,21,5,2
2013,80.57243902439025,,,,,,,22,5,3
2013,69.468,16.5,18739.9997711182,5.57465124,7.57999992370605,2.44000005722046,42.81789635,23,3,1
2013,74.483,2.8,486839.996337891,7.97659969,5.8388500213623,6.98000001907349,42.06269659,24,3,2
2013,78.633,4.4,1440.00005722046,7.49560881,5.14899015426636,11.5500001907349,,25,5,3
2013,69.662,,670.000016689301,3.70787191,5.72275018692017,2.86999988555908,63.66085999,26,0,1
2013,64.976,19.7,5420.00007629395,6.22438812,,19.4009990692139,,27,1,2
2013,49.371,40.2,119.999997317791,4.95162487,2.6382143497467,5.51599979400635,16.0545444,28,1,0
2013,81.7487804878049,2.5,555659.973144531,10.40513706,,7.07000017166138,82.02636889,29,5,3
2013,82.79756097560977,2.5,43529.9987792969,10.46214485,4.8690299987793,4.75,99.62673767,30,2,3
2013,79.349,3.1,83000.0,7.44478321,4.52942991256714,6.21000003814697,67.83556426,31,3,3
2013,75.321,2.5,9984570.3125,4.71490669,3.85250997543335,4.59000015258789,45.29026847,32,0,2
2013,54.906,9.9,8689.9995803833,3.71776819,3.45860004425049,4.25,,33,6,1
2013,56.576,5.2,7550.00019073486,3.78499365,2.6554799079895,3.67499995231628,,34,1,1
2013,76.105,8.9,76860.0006103516,7.01724052,4.87855005264282,9.05000019073486,17.25773154,35,3,2
2013,62.922,,189.999997615814,5.09434605,2.3827600479126,7.75799989700317,,36,1,1
2013,79.234,4.9,7780.00020980835,7.68229151,6.68739986419678,8.77000045776367,33.23163572,37,5,2
2013,78.485,2.5,28870.0008392334,10.43099499,,3.28999996185303,37.49970725,38,5,2
2013,79.999,2.5,6429.99982833862,6.94518471,6.48377990722656,15.8699998855591,76.69428457,39,0,3
2013,80.49024390243903,2.5,776150.024414063,10.99795437,4.93538999557495,5.23000001907349,96.72174779,40,2,3
2013,62.239,17.8,560.000002384186,2.92013574,,26.6380004882813,32.20396651,41,1,1
2013,,5.5,170.000001788139,5.30803347,,,,42,5,2
2013,80.3,2.5,39959.9990844727,10.16958141,8.49442958831787,7.38000011444092,89.52578015,43,2,3
2013,72.763,8.8,21290.0009155273,5.76407719,3.48054003715515,7.34999990463257,,44,5,2
2013,75.661,3.0,139020.004272461,6.03576279,,9.81999969482422,19.21417987,45,1,1
2013,75.707,8.8,39700.0007629395,6.80123425,5.00464010238647,3.07999992370605,41.44122458,46,3,2
2013,63.726,,639.999985694885,5.00735378,,5.57999992370605,,47,1,0
2013,83.07804878048782,2.5,242809.997558594,9.06737709,4.35101985931396,26.0900001525879,95.09634501,48,2,3
2013,77.14146341463415,2.5,19319.9996948242,5.97791481,4.84388017654419,8.63000011444092,92.74418092,49,2,3
2013,63.961,17.7,10079.9999237061,4.07506514,4.4985499382019,2.25,5.224650007,50,1,0
2013,80.97560975609757,2.5,50189.998626709,9.80534649,7.12404012680054,8.1899995803833,83.32916207,51,2,3
2013,66.95,6.7,1129.99999523163,3.20040703,3.88288998603821,4.3270001411438,,52,4,2
2013,82.21951219512196,2.5,338559.997558594,11.41635036,,9.92000007629395,78.80066533,53,2,3
2013,63.648,12.9,5789.99996185303,2.8408711,3.02971005439758,20.5209999084473,,54,1,2
2013,81.0048780487805,2.5,453760.009765625,9.97566223,5.50078010559082,7.51999998092651,97.99806,55,2,3
2013,72.412,7.9,7840.00015258789,7.88304806,2.8867199420929,19.4200000762939,38.6870698,56,0,2
2013,62.064,6.6,15630.0001144409,4.62300539,4.57646989822388,6.20300006866455,10.05936669,57,1,1
2013,58.447,,2180.0000667572,3.46079683,2.63421010971069,4.86600017547607,,58,1,0
2013,56.117,,250.0,7.03947115,2.13248991966248,5.80900001525879,8.680282118,59,1,0
2013,56.642,,9180.00030517578,1.87566769,,8.51299953460693,,60,1,2
2013,81.28536585365853,2.5,72480.0033569336,8.36682224,,27.4699993133545,86.21128004,61,2,3
2013,72.579,,319.999992847443,5.62652922,,,,62,5,2
2013,71.57341463414636,,,,,,89.24225078,63,5,3
2013,72.596,17.5,13000.0,5.77188921,2.88808989524841,3.01999998092651,,64,5,2
2013,78.649,,,,,11.5,,65,4,3
2013,68.819,7.4,1980.00001907349,3.80231333,,12.6280002593994,,66,3,2
2013,74.051,14.2,9369.99988555908,8.47723007,5.87492990493774,5.65000009536743,46.98211459,67,5,1
2013,77.1268292682927,2.5,17010.0002288818,6.51796293,4.50039005279541,17.25,76.82368176,68,2,3
2013,61.658,43.7,2650.00009536743,4.21974993,,13.996000289917,,69,5,1
2013,75.5658536585366,2.5,40759.9983215332,7.24897766,4.18772983551025,10.1800003051758,80.91432991,70,2,3
2013,70.179,8.2,447940.002441406,2.86934805,3.35904002189636,4.34000015258789,,71,0,1
2013,67.931,14.9,1972430.05371094,3.74944162,3.84467005729675,5.42399978637695,31.55352208,72,0,1
2013,80.94878048780488,2.5,35709.9990844727,10.29696083,5.34205007553101,13.7299995422363,75.4535305,73,2,3
2013,69.437,16.8,139100.006103516,2.81939769,,9.26399993896484,39.84130348,74,0,2
2013,82.06097560975611,2.5,2029.99997138977,8.17555237,7.44868993759155,5.38000011444092,69.21235616,75,2,3
2013,82.05609756097562,2.5,67000.0,7.07797098,5.85425996780396,6.21000003814697,89.66614967,76,0,3
2013,82.69024390243902,2.5,346459.991455078,8.77543831,4.14367008209229,12.1499996185303,95.72269582,77,2,3
2013,74.01,9.7,7400.00009536743,4.95442057,6.25108003616333,15.25,,78,5,2
2013,73.851,6.0,23799.9992370605,7.1659236,3.5,12.6000003814697,80.66259802,79,0,2
2013,83.3319512195122,2.5,1262780.02929688,10.67438602,3.62496995925903,4.0,78.60942908,80,0,3
2013,70.62,2.5,260010.009765625,2.66286707,3.43737006187439,5.19999980926514,,81,0,2
2013,63.419,19.5,14100.0003814697,5.51942158,4.83721017837524,2.80800008773804,,82,1,1
2013,67.888,9.4,5739.99977111816,7.10386801,2.05053997039795,0.439999997615814,,83,0,1
2013,66.69,3.3,59.9999986588955,9.46005249,12.0265302658081,,24.09765465,84,4,1
2013,74.885,2.5,87360.0006103516,2.48789287,3.88000011444092,2.62299990653992,100.0,85,0,3
2013,78.683,5.0,23239.9997711182,7.0635767,2.43245005607605,8.31400012969971,14.06694369,86,0,1
